duration,man_dist,Month,Day,Date,Hour,pickup_region,dropoff_region
510,20.654499999999956,1,6,21,17,52,40
345,30.61110000000002,6,1,12,4,74,73
722,31.552400000000006,2,5,17,8,46,59
200,5.405300000000011,7,6,8,13,60,1
1363,47.69089999999997,3,5,24,16,73,55
786,64.35139999999998,1,1,16,2,58,53
836,45.11179999999996,7,2,11,16,7,66
2077,47.16869999999997,2,4,16,16,12,10
2396,49.639899999999955,5,6,27,17,32,16
444,23.67560000000003,6,3,28,7,40,38
1127,39.10119999999998,5,5,5,9,36,2
1421,58.476999999999975,5,2,30,17,35,30
195,17.047699999999992,3,3,22,8,28,53
529,21.357100000000003,5,2,9,19,68,15
231,11.410800000000052,5,3,17,21,35,1
817,18.8921,3,5,3,18,35,77
786,77.72870000000003,6,4,8,20,39,6
459,19.262500000000017,3,3,8,18,54,75
453,34.376300000000015,1,6,28,21,40,75
195,14.033699999999982,5,2,2,7,66,72
1237,51.07679999999999,2,4,23,11,11,12
194,12.170500000000004,5,2,16,10,61,50
589,31.729799999999983,6,4,29,14,26,52
543,54.49060000000003,6,3,14,0,39,47
1332,53.989599999999996,6,3,21,18,15,27
603,24.803800000000024,6,0,25,12,72,22
265,17.59129999999999,7,2,4,16,51,76
227,10.682499999999976,7,6,1,19,41,42
537,55.10499999999999,4,0,2,1,45,56
1196,77.0923,3,4,16,18,4,65
232,13.160799999999966,4,0,30,0,77,11
734,40.33659999999995,3,4,2,20,54,5
377,14.287399999999991,3,1,27,1,16,44
515,23.88390000000001,4,0,9,14,36,35
1020,40.5333,3,1,13,20,41,54
318,14.929100000000034,1,2,31,9,75,1
747,75.0015,1,2,31,21,80,6
261,12.199500000000029,2,2,28,17,41,73
562,23.171300000000002,4,2,25,12,39,51
377,27.949299999999994,3,0,5,3,30,4
329,15.472700000000003,3,6,18,17,67,53
144,8.56729999999996,3,4,16,8,40,3
682,43.4229,4,2,18,0,58,45
299,15.74629999999999,4,0,2,15,55,77
178,13.794199999999961,5,3,31,20,42,73
192,18.93319999999997,4,2,18,18,7,73
515,22.570099999999996,2,3,15,8,37,60
399,24.6995,5,2,23,7,21,68
405,35.95280000000005,1,5,20,6,48,27
367,13.876400000000046,1,3,25,16,70,24
1626,57.78000000000003,3,4,23,19,76,34
547,33.20799999999997,6,6,17,15,12,14
784,45.310599999999994,5,3,31,22,79,52
806,19.068300000000022,4,4,6,21,41,8
250,10.786599999999993,5,2,9,8,26,2
617,22.71380000000002,6,4,29,14,70,42
227,13.961199999999963,3,4,9,0,14,73
247,13.211900000000014,4,2,11,17,34,41
157,12.245599999999996,5,0,14,12,71,50
140,9.035600000000045,7,5,7,10,2,56
752,34.41850000000002,1,6,28,15,49,73
764,37.17400000000001,7,5,14,12,27,45
457,14.636099999999999,6,0,4,10,54,26
1004,34.79240000000004,2,4,16,8,78,24
275,18.858900000000006,3,3,1,22,57,47
458,18.772500000000008,6,4,8,14,1,64
702,59.1567,6,2,27,23,7,56
1602,89.24159999999998,2,0,19,1,30,63
365,16.52019999999999,3,0,12,18,64,68
353,16.33389999999997,5,5,19,22,16,8
180,10.186400000000049,5,6,6,7,56,2
1120,52.29599999999999,3,3,8,13,23,74
224,13.031000000000006,2,6,18,16,34,22
2105,62.496099999999984,6,5,2,9,74,18
740,33.12549999999999,6,5,9,21,36,2
409,23.01789999999997,1,0,22,18,22,8
1462,48.16499999999999,4,0,2,13,62,55
137,8.109199999999987,5,4,4,0,34,41
118,6.1255999999999915,1,4,26,8,41,42
823,56.67489999999998,6,2,6,21,16,27
692,35.93190000000004,2,3,8,7,61,55
120,8.318600000000032,6,3,28,17,71,3
1461,11.016699999999958,3,4,30,11,54,21
622,20.238700000000023,3,5,31,8,2,65
1337,85.90560000000002,6,5,2,7,29,8
1442,67.91830000000002,4,6,8,12,61,7
300,9.426799999999957,3,3,8,21,48,50
341,35.73270000000002,7,6,8,0,3,6
641,29.520500000000027,6,1,19,11,48,38
1363,19.470300000000037,7,2,4,13,15,10
187,9.651899999999983,4,6,8,8,30,62
145,7.768900000000002,5,4,18,17,39,15
773,36.76049999999998,2,5,3,9,27,35
414,19.9931,5,2,9,21,24,18
407,16.899599999999992,5,5,5,13,77,10
538,4.654200000000003,3,0,26,14,24,1
185,15.049400000000048,5,2,30,1,67,53
168,8.9572,3,2,21,20,39,26
390,20.793600000000026,3,6,18,15,41,43
550,25.151699999999977,6,4,8,15,28,44
608,27.23490000000004,3,0,5,0,17,9
557,36.193400000000054,5,5,19,20,35,61
265,21.156199999999984,5,5,5,1,38,79
1743,49.60529999999997,6,6,17,10,70,78
895,70.40629999999999,3,5,3,10,48,31
345,17.799799999999976,4,3,5,16,18,36
1053,25.98350000000005,6,3,21,18,42,14
293,11.508500000000026,4,6,22,15,40,25
711,41.89280000000002,3,5,31,21,18,43
675,17.306600000000003,3,4,2,13,39,18
697,19.53750000000005,5,3,3,9,15,7
342,22.393399999999957,2,0,12,15,62,66
365,16.210999999999984,7,1,3,19,70,64
1022,24.883200000000016,6,6,3,23,59,45
633,15.977200000000039,2,4,16,12,24,15
734,24.113400000000013,7,2,4,8,66,8
603,25.28450000000001,3,6,11,14,17,10
982,79.16929999999996,2,4,9,23,45,6
440,15.538999999999987,4,1,24,17,71,54
560,65.07399999999998,4,3,19,8,59,32
454,12.91149999999999,5,5,26,18,80,11
519,26.632600000000025,5,2,16,13,40,27
942,41.7773,5,6,13,9,27,49
827,58.12960000000004,6,4,1,23,74,71
749,14.768999999999977,5,4,4,12,73,41
817,55.95179999999999,2,4,16,20,7,50
643,26.439699999999988,5,3,17,8,15,42
662,22.236500000000007,7,0,2,15,21,49
833,61.637099999999975,7,2,11,18,66,21
749,40.17049999999995,3,0,12,9,36,17
563,33.06979999999999,7,6,8,13,30,66
224,13.991199999999992,6,0,18,7,77,9
846,13.244900000000001,5,0,7,16,46,45
291,22.56269999999995,7,4,13,20,18,1
1221,26.59880000000001,7,6,1,9,45,55
1138,15.91829999999996,6,4,22,12,64,31
451,28.166199999999975,5,4,18,20,37,63
123,10.068600000000032,4,4,13,18,25,40
266,10.61529999999999,4,1,3,10,63,61
359,17.689999999999998,7,4,6,22,10,15
868,41.09299999999996,3,4,16,18,21,5
1141,49.59730000000005,2,6,18,18,70,71
320,25.515599999999978,5,1,15,7,29,61
1038,9.030200000000036,3,3,29,14,7,77
384,4.267400000000009,6,0,11,0,11,24
542,23.034999999999997,4,3,12,8,43,55
686,19.8622,2,1,20,0,42,30
157,13.456800000000015,3,3,22,22,50,19
1073,44.717100000000045,2,4,9,11,54,74
748,44.81760000000003,3,0,26,1,11,12
993,34.015499999999946,5,0,21,13,25,49
368,13.558699999999988,6,5,2,16,36,53
1010,20.03310000000002,4,0,16,22,7,67
85,12.284600000000012,2,5,10,6,40,37
493,24.761200000000002,4,4,6,23,8,77
216,12.62870000000001,5,1,22,14,26,25
335,20.10439999999997,5,1,22,15,78,2
248,17.27060000000003,5,4,4,20,9,8
518,33.182199999999995,4,5,28,15,21,8
444,29.83359999999999,1,0,22,9,20,53
214,10.086100000000016,2,0,19,21,61,50
538,40.88729999999998,3,4,9,22,12,1
401,28.845000000000027,5,1,22,3,5,59
350,19.6336,5,1,22,2,5,68
176,8.140500000000031,5,0,28,20,52,78
323,18.780800000000028,3,6,25,19,14,22
206,11.978400000000022,2,4,9,21,73,46
749,21.895200000000017,2,6,18,22,75,28
625,37.36770000000001,6,5,16,9,49,12
515,22.9461,4,6,22,18,70,10
599,38.19909999999999,3,4,16,20,77,40
191,16.298700000000025,2,1,20,15,76,3
1192,69.68799999999996,5,4,18,11,18,66
102,3.5441000000000145,2,6,25,17,59,59
153,9.15870000000001,4,4,20,8,72,66
543,25.774100000000004,6,4,15,18,39,56
303,14.119500000000016,3,3,15,10,74,42
254,24.245699999999943,2,3,1,22,12,5
112,15.858999999999952,4,1,10,3,80,70
485,27.27729999999997,4,3,5,18,61,25
1174,76.16970000000006,6,4,1,21,53,66
484,27.252200000000016,4,0,16,2,5,15
510,27.585699999999974,2,1,20,16,35,45
460,30.52759999999998,4,2,11,17,54,2
633,38.11839999999998,3,5,10,13,19,51
636,19.530299999999983,4,2,18,10,18,25
1134,78.7414,4,3,12,20,28,32
660,44.48640000000003,3,6,4,22,49,40
973,17.626600000000025,6,3,28,14,41,14
460,24.90469999999999,1,6,28,0,74,8
302,9.411300000000011,1,4,19,9,52,50
159,7.363799999999969,7,3,5,13,53,36
787,24.177200000000028,6,4,8,14,73,5
202,17.48490000000001,1,1,16,1,53,27
818,45.22569999999999,6,6,3,21,73,79
433,30.423000000000002,3,2,7,3,58,73
690,18.029199999999975,3,5,17,14,50,25
126,6.143300000000011,2,3,15,8,40,40
261,13.876500000000021,4,4,20,20,37,76
1412,28.643100000000004,6,4,15,17,70,55
326,31.19550000000001,3,5,31,18,7,12
568,66.17410000000004,6,6,10,5,5,48
484,16.6207,4,5,14,23,45,18
527,56.93979999999996,3,6,25,20,19,24
346,17.62009999999998,7,2,4,16,39,40
1134,54.699799999999954,1,2,24,16,45,56
625,23.899400000000014,3,1,20,12,36,80
134,16.050999999999988,4,5,28,0,40,65
821,64.57450000000003,4,0,30,1,29,14
80,8.019500000000022,1,6,28,0,16,43
387,9.989799999999974,6,5,2,17,14,14
769,41.40620000000004,5,0,28,9,4,22
394,25.307200000000023,3,6,18,17,65,63
356,13.318900000000014,4,2,18,17,1,21
145,11.935300000000012,5,1,15,2,41,44
627,22.536900000000003,5,0,7,2,73,45
197,16.837700000000012,7,1,10,23,63,48
347,20.501000000000005,2,4,2,22,24,65
940,42.029300000000006,3,4,30,21,16,78
416,42.08000000000001,4,3,26,21,9,48
190,13.69240000000002,4,1,10,18,28,79
261,23.300699999999978,6,0,4,14,36,57
293,26.131100000000004,6,3,21,22,49,14
918,41.83290000000005,6,6,17,15,36,50
1026,30.600899999999996,1,4,26,11,70,55
1179,87.45429999999999,1,4,26,23,30,52
388,25.497799999999984,3,1,6,13,28,10
262,11.270499999999998,4,1,24,12,5,22
377,22.275099999999952,3,6,18,7,10,7
412,25.940000000000055,2,1,27,16,39,48
1318,85.76849999999996,2,3,15,7,6,79
1022,28.34620000000004,5,1,29,0,75,30
1044,42.09049999999996,6,5,30,15,42,32
219,31.295500000000033,5,4,4,5,67,41
162,15.649800000000027,4,4,13,6,34,42
266,17.734699999999947,7,3,5,17,9,8
360,24.113400000000013,6,0,11,18,38,25
153,15.792800000000028,4,6,15,6,26,15
342,17.342499999999973,6,5,23,8,9,21
336,9.70399999999998,3,6,11,21,33,6
706,36.156699999999944,4,3,19,21,54,41
431,33.871399999999994,5,4,18,21,15,50
677,18.13069999999999,4,0,16,13,46,45
561,41.93549999999999,4,1,24,22,67,52
464,23.093800000000016,3,5,3,20,68,30
553,13.807800000000015,6,1,5,13,75,45
309,18.47210000000001,4,4,13,0,58,74
502,21.761200000000002,4,0,9,14,74,43
485,35.56149999999994,1,5,20,21,39,61
416,22.38899999999998,2,6,18,15,55,71
466,8.940399999999983,3,2,7,12,1,54
389,12.138000000000062,5,4,25,12,5,43
331,13.747099999999989,1,4,26,15,3,52
222,9.779399999999981,5,6,6,18,43,42
305,14.855499999999978,6,5,9,18,52,63
204,12.716899999999981,4,3,26,0,36,79
271,19.34979999999996,1,0,29,7,39,24
1369,69.92519999999999,3,3,15,8,19,45
445,31.932299999999998,4,0,2,22,54,3
494,23.589199999999977,5,6,27,23,39,16
161,6.756399999999957,4,0,2,14,30,30
205,13.391599999999983,1,6,28,7,19,56
1826,83.13699999999997,6,3,21,11,59,69
540,16.134799999999984,5,3,24,13,21,60
427,13.618300000000005,2,5,3,9,46,14
848,79.02020000000002,6,4,15,0,12,2
225,11.10820000000001,7,1,10,17,74,31
817,39.7714,5,6,6,23,60,73
1167,50.48629999999997,5,2,9,17,27,7
193,10.009700000000038,2,2,21,14,65,55
451,21.798699999999997,2,3,15,8,41,12
822,25.207600000000014,4,6,15,22,58,74
594,53.95930000000004,4,6,8,22,11,56
1192,41.95830000000001,2,4,16,10,28,31
527,23.076699999999988,6,4,8,20,15,44
853,19.14390000000003,7,0,2,16,45,75
870,29.628900000000016,5,5,5,10,50,21
309,18.47799999999998,4,6,15,18,16,8
734,33.99830000000003,1,6,28,17,1,5
367,6.830700000000007,6,4,8,17,7,77
395,16.56019999999998,3,4,23,23,44,45
682,73.3665,2,4,23,6,75,6
1133,48.52709999999996,3,5,10,22,55,62
494,26.607099999999946,2,3,22,21,3,26
480,16.49890000000002,2,5,24,18,9,21
573,20.7637,3,2,28,19,42,30
359,9.710799999999978,2,5,3,10,65,55
77,5.858299999999986,7,0,2,4,9,68
324,16.44640000000001,4,3,26,12,52,20
138,16.47470000000007,5,4,4,5,80,36
741,41.565799999999996,5,3,24,23,18,50
527,49.65289999999999,6,5,2,0,75,61
204,17.050699999999978,5,0,7,12,71,61
523,22.821200000000005,6,1,5,17,52,40
131,11.370899999999978,6,2,20,19,9,8
566,10.145899999999983,2,6,25,14,54,65
293,20.40960000000004,6,5,30,23,53,65
830,23.855999999999966,4,4,6,11,1,44
261,8.913400000000024,1,3,18,18,35,55
274,11.137900000000002,2,5,17,9,56,50
489,39.02789999999999,5,0,28,9,38,54
56,5.466399999999993,5,3,31,15,36,36
216,8.748599999999982,4,1,17,12,48,50
575,41.51220000000001,6,3,14,20,55,34
716,33.152000000000015,2,0,19,13,27,67
883,50.19669999999999,2,5,10,21,14,72
378,43.07540000000003,4,3,5,17,72,14
367,21.614599999999967,1,4,26,18,23,18
328,22.404200000000003,6,5,9,21,39,43
790,37.33469999999997,3,6,25,10,58,66
1064,42.427700000000016,5,2,2,18,10,73
534,71.8108,6,1,5,1,1,6
784,62.70960000000002,5,2,30,13,4,21
689,54.58410000000001,4,3,5,23,18,47
710,41.26359999999997,2,6,4,23,43,71
324,10.918900000000008,2,0,26,12,26,65
1039,72.22799999999998,3,5,10,23,8,36
999,47.5085,3,3,15,14,48,16
665,36.768099999999976,3,1,13,21,35,38
281,13.491700000000037,6,4,22,17,57,57
129,6.0565,5,1,8,13,27,36
527,32.476,5,4,18,21,50,27
749,24.91839999999999,1,3,25,20,43,74
1064,17.12900000000002,5,0,14,17,76,39
1042,81.28750000000002,2,5,10,21,73,52
244,15.45399999999998,7,3,12,13,17,56
341,19.0454,7,2,11,21,42,74
434,23.69210000000004,1,5,20,11,25,60
334,13.94489999999999,6,3,7,8,71,39
508,26.669099999999986,5,0,28,12,8,1
363,18.192700000000002,7,6,8,7,66,32
1106,47.29170000000002,3,4,30,15,35,8
689,30.058099999999996,5,1,8,0,5,7
190,8.61099999999999,6,4,29,11,54,65
438,19.498700000000014,5,2,23,17,45,10
546,25.6259,6,1,19,10,52,65
158,11.574099999999987,3,1,20,0,32,72
279,13.525100000000009,5,1,29,0,51,20
88,10.164399999999972,7,6,1,3,16,1
475,29.809200000000004,1,4,19,22,12,4
1245,57.02869999999996,3,5,17,10,28,50
245,14.189499999999981,4,4,20,6,75,7
356,18.048899999999975,3,5,3,19,35,18
769,72.18100000000001,1,6,14,0,58,52
929,24.548299999999983,3,4,16,17,11,60
398,16.200400000000002,3,5,10,13,78,65
956,29.586000000000013,7,2,11,19,42,24
903,37.12350000000001,6,3,21,12,38,24
133,13.444499999999977,3,0,5,16,70,14
1137,59.91210000000004,1,3,25,6,70,63
352,16.30959999999996,6,3,28,0,66,31
254,9.40429999999995,4,4,27,23,43,8
986,42.740399999999994,6,2,6,14,42,26
353,19.550999999999988,4,5,21,21,28,53
408,23.849400000000003,4,4,13,19,15,42
232,20.592499999999973,5,6,20,22,27,20
558,42.249799999999965,2,3,15,19,9,4
431,23.687100000000044,2,1,13,15,32,66
1487,112.81059999999994,5,3,3,21,32,27
698,18.901399999999995,4,6,1,15,48,13
178,11.15270000000001,5,4,11,22,4,32
632,20.92799999999997,4,5,21,16,52,65
335,13.399799999999999,3,2,28,15,31,43
120,9.017899999999997,1,6,14,13,36,53
938,37.20280000000005,7,5,14,19,39,8
728,53.41089999999997,6,3,7,21,80,56
109,9.766600000000011,4,3,5,6,45,28
743,11.173999999999978,5,3,17,22,55,1
177,6.70840000000004,5,1,1,4,61,63
92,3.4975000000000023,3,2,28,14,43,43
191,14.352700000000027,1,4,19,0,60,7
474,19.133100000000013,5,1,8,14,76,27
648,17.519400000000047,5,4,4,15,1,21
376,25.310100000000034,3,3,1,21,29,36
647,14.290099999999995,3,2,28,14,11,15
503,9.69640000000004,2,2,14,8,24,54
372,11.22829999999999,5,3,10,19,10,39
247,15.515999999999963,2,4,23,5,75,7
734,90.7877,3,1,6,7,4,50
443,21.66639999999998,4,6,15,8,70,18
761,21.843699999999984,5,6,27,19,74,42
531,23.705600000000004,6,4,15,10,2,52
472,20.33189999999999,2,4,23,10,39,40
1183,37.58510000000001,7,6,1,11,16,40
166,9.751799999999946,1,6,14,4,64,77
668,27.94460000000001,7,4,6,18,77,14
893,75.5918,4,0,2,13,32,37
400,18.265600000000006,1,1,23,0,22,44
441,30.61670000000001,5,3,17,0,31,4
356,11.583899999999943,2,0,26,13,60,75
1328,40.635999999999996,5,0,14,19,58,45
618,31.878299999999996,2,5,10,11,58,22
781,18.70259999999999,4,6,22,14,21,1
1344,104.55069999999998,6,5,9,12,43,33
633,18.388000000000005,5,1,1,22,66,22
345,17.206199999999967,2,5,3,22,64,46
725,48.05939999999998,4,2,4,21,46,39
517,11.866399999999999,5,6,20,0,10,49
233,10.500799999999998,5,5,19,14,48,40
1358,94.73710000000003,2,0,19,16,47,22
311,13.552300000000002,6,5,30,17,80,10
591,18.347999999999985,3,5,3,23,30,41
245,14.450199999999995,6,1,19,0,64,45
477,42.97670000000002,4,1,3,3,16,3
125,6.201300000000003,3,3,1,14,74,12
48,1.6366000000000156,5,3,17,0,7,7
724,51.37610000000001,5,0,14,1,80,47
238,24.60329999999996,5,2,23,23,73,12
154,21.45470000000003,3,5,17,0,76,61
777,45.115999999999985,2,3,22,23,58,10
332,11.443400000000025,3,4,9,6,72,4
919,51.57409999999996,3,4,23,18,16,48
357,18.23400000000001,5,5,19,16,80,79
656,22.766299999999973,6,1,5,11,30,22
740,39.53920000000002,4,0,30,0,43,18
406,17.725199999999973,3,1,20,17,55,49
2,2.985500000000002,2,5,24,3,55,55
360,23.649200000000008,3,5,17,12,58,34
840,40.10030000000003,5,6,20,0,66,7
382,32.53019999999998,6,6,24,18,57,27
590,23.764800000000037,3,5,17,9,71,10
643,31.720500000000015,4,6,8,11,9,67
484,27.94089999999997,5,1,15,0,71,67
230,11.167799999999943,5,2,30,19,50,19
546,14.008699999999948,5,3,10,18,7,24
223,10.750200000000035,6,4,22,15,26,2
396,27.88420000000002,3,3,15,15,18,27
1042,46.25449999999995,2,3,22,13,35,5
497,15.615899999999982,4,0,9,15,35,80
233,4.662000000000035,3,1,27,15,14,73
262,12.384000000000015,4,1,17,9,26,71
540,49.499799999999965,1,6,21,10,27,14
698,22.785799999999995,1,5,20,18,31,30
158,9.44919999999999,4,3,5,0,3,76
165,16.267200000000003,3,6,4,22,52,40
1148,41.96800000000002,5,2,16,12,22,18
338,21.65040000000002,3,4,16,19,57,29
661,33.037600000000054,7,5,14,21,62,32
1161,38.15440000000004,5,5,26,14,26,52
455,33.20410000000001,1,6,28,16,10,20
492,19.36420000000001,5,5,5,21,70,24
881,32.373700000000014,7,1,10,0,74,64
668,44.863699999999994,5,3,10,4,35,29
788,37.015000000000015,6,2,27,16,73,79
265,11.461600000000033,3,3,29,10,69,57
122,12.046099999999996,3,4,30,20,23,45
614,35.122799999999984,4,4,20,21,10,29
3739,41.05530000000002,3,0,5,14,38,26
354,20.66440000000003,6,1,5,3,30,31
318,20.572000000000003,6,2,20,14,22,66
312,17.79359999999994,3,5,3,7,34,72
404,39.155,5,1,15,1,65,8
803,23.869200000000006,6,0,25,16,21,18
1017,64.4322,4,0,2,21,44,27
604,22.47459999999998,3,2,28,10,72,74
582,36.114299999999986,6,5,2,13,72,73
1049,38.74429999999998,4,4,6,13,35,42
530,18.311799999999977,4,1,17,16,41,70
1450,62.99219999999997,6,5,30,20,49,32
542,55.09610000000001,5,1,15,12,32,73
434,17.020699999999977,2,2,21,17,31,30
1466,57.34250000000003,6,3,28,13,27,59
250,11.663499999999999,6,0,25,13,79,80
454,29.97879999999995,5,3,24,8,57,36
558,35.5864,1,5,27,22,41,4
462,34.475599999999986,7,0,9,23,1,3
251,18.745700000000028,5,6,27,0,71,35
672,39.80610000000004,3,0,26,20,5,14
1439,49.440500000000014,4,6,29,11,73,79
1121,41.90380000000002,3,5,3,17,24,58
606,22.506299999999953,5,6,13,11,15,65
1216,69.50019999999998,5,2,23,19,1,57
557,28.352300000000014,6,5,9,13,24,41
802,62.74189999999999,4,6,1,1,8,53
194,7.8703000000000145,4,6,1,8,36,27
281,20.28589999999997,2,0,19,18,12,44
231,10.875299999999953,6,1,12,10,79,53
191,11.130300000000005,2,0,26,14,27,36
530,39.32250000000002,5,2,16,13,53,57
734,15.718100000000021,2,4,2,11,44,22
587,41.87740000000002,5,3,3,21,42,26
298,13.717199999999991,6,4,1,6,49,70
175,14.418299999999988,2,4,2,7,26,55
541,21.304699999999997,6,5,16,9,29,52
757,43.83919999999998,5,3,3,19,15,48
516,37.5522,1,1,30,11,48,35
848,46.640600000000035,5,0,7,0,16,4
590,26.04589999999999,6,6,10,17,73,58
1065,61.504800000000046,4,6,1,20,70,63
1014,66.05170000000001,4,1,10,2,11,72
434,26.603100000000012,5,3,24,20,5,4
432,19.47999999999999,1,6,28,17,38,57
133,17.14240000000001,4,2,18,22,6,13
342,16.1601,6,4,22,21,28,79
772,19.232500000000016,4,4,20,10,80,1
837,44.98599999999999,6,5,9,4,22,15
1028,48.63330000000005,2,2,14,14,54,66
278,14.045199999999994,3,3,8,17,14,70
120,6.686499999999995,7,0,2,9,17,40
432,12.999400000000009,4,3,19,15,64,60
388,42.22459999999998,6,3,14,23,25,47
93,6.1872000000000185,3,5,17,7,37,71
375,16.261500000000012,4,6,1,8,2,65
451,24.494799999999998,3,5,31,0,70,9
85,9.240000000000009,5,1,15,12,44,64
480,12.45610000000002,6,6,24,9,26,59
465,21.343899999999962,2,4,9,16,38,29
701,8.477199999999982,6,5,2,20,55,67
738,45.613399999999984,2,3,15,0,60,12
417,35.24739999999997,4,4,6,18,38,48
858,23.454799999999977,2,6,25,11,55,7
589,18.73750000000004,4,2,11,17,15,49
332,23.13159999999999,3,3,1,14,39,56
252,12.315799999999996,2,0,19,19,50,78
264,12.571399999999983,6,1,26,18,66,32
291,16.10589999999999,6,1,12,22,35,76
835,29.148600000000016,6,6,24,20,74,16
402,35.59719999999996,5,4,11,17,57,51
166,9.24210000000005,7,3,12,22,50,52
377,35.519600000000025,2,1,27,9,2,1
522,40.59499999999997,6,1,12,11,61,53
772,60.25110000000001,3,4,30,11,4,1
452,22.998400000000004,6,4,15,6,45,64
1093,14.651999999999987,4,6,22,11,15,77
580,14.059300000000036,1,6,28,19,75,45
858,43.288100000000014,2,2,14,0,34,55
242,12.848099999999988,6,6,24,21,11,70
1108,60.17609999999999,7,6,8,7,61,7
855,27.74139999999997,3,4,16,23,44,80
340,13.014700000000033,6,0,25,11,36,29
642,69.1406,7,6,1,21,4,26
1053,41.96409999999997,4,3,19,10,79,52
413,17.952300000000008,5,6,6,18,3,65
560,58.78469999999996,5,1,8,3,5,2
433,15.894299999999987,2,1,13,15,49,64
356,7.7169999999999845,2,2,14,17,37,17
144,15.02660000000003,4,0,23,22,23,45
511,15.44900000000004,1,6,14,14,7,9
1051,35.4093,6,5,9,13,72,64
460,19.41089999999997,5,6,13,10,54,64
381,23.827600000000018,4,2,4,7,23,1
154,1.0464999999999804,3,4,23,19,50,78
699,17.55280000000002,3,4,2,18,1,42
391,32.5934,6,1,19,2,34,24
358,15.605700000000013,2,6,18,18,10,25
383,13.37700000000001,2,2,7,15,44,14
467,40.0762,5,4,4,23,35,63
143,7.221499999999992,2,3,1,21,56,3
616,21.191799999999972,4,1,24,12,65,53
409,21.244799999999998,4,3,5,17,42,5
124,5.6244000000000085,3,5,17,12,12,34
220,11.557600000000036,4,1,24,20,2,76
282,22.67070000000004,6,4,8,22,16,41
726,29.51079999999999,7,3,5,19,4,8
212,12.981599999999986,7,1,3,19,50,71
437,18.2997,2,0,19,17,65,21
225,8.567200000000042,3,3,8,19,16,43
150,9.502100000000013,1,4,26,19,51,36
600,29.784700000000015,4,6,22,18,12,7
744,21.361700000000013,6,2,6,19,55,77
434,15.198900000000009,2,2,14,18,48,78
1195,26.954300000000018,4,6,15,18,39,77
340,22.082400000000007,3,2,28,20,3,20
178,22.68719999999999,3,2,21,23,26,9
1225,42.344299999999976,4,2,18,10,7,51
542,16.228200000000015,3,2,21,17,64,1
924,19.70040000000006,5,3,24,14,71,1
698,16.8022,6,5,16,17,76,17
472,28.581500000000005,2,3,8,0,46,8
422,37.570599999999985,4,5,7,23,39,52
766,47.792699999999996,5,0,14,10,60,19
320,19.463000000000022,5,2,16,23,25,53
347,26.429599999999994,6,0,18,17,61,47
1004,26.22939999999997,3,5,24,15,55,53
494,13.533900000000017,3,3,8,20,16,44
1162,52.93180000000001,7,0,2,12,38,14
248,7.170799999999986,7,6,8,21,9,9
821,56.86240000000004,2,2,28,16,58,48
675,30.028200000000027,2,0,19,2,77,58
528,38.11469999999994,3,2,14,19,29,25
153,9.316100000000006,4,3,26,8,74,8
571,16.54800000000003,4,1,3,14,39,67
407,11.21459999999999,5,5,19,11,54,60
1119,54.36659999999998,2,6,25,15,75,4
758,43.34650000000002,4,2,4,20,58,66
939,49.93649999999997,3,2,28,20,14,59
1081,26.286899999999974,3,4,16,14,35,16
543,31.544699999999978,6,2,27,21,55,70
139,7.259599999999978,2,3,22,7,60,49
662,34.33019999999999,1,4,26,7,16,76
1090,46.505799999999994,6,3,28,11,30,39
967,16.94890000000001,5,2,30,12,18,55
327,19.5967,6,0,18,12,1,71
743,38.18829999999994,6,4,15,21,11,31
563,39.54839999999999,5,4,18,22,54,50
191,10.4204,6,5,30,18,17,37
666,53.53740000000002,3,0,26,1,65,30
1303,35.884300000000025,5,4,18,17,65,7
445,21.640600000000006,3,6,11,17,71,15
1019,19.428699999999992,5,3,17,10,3,65
475,32.20750000000001,5,5,5,22,25,20
724,32.31449999999995,2,5,24,8,41,54
588,24.226299999999952,4,0,30,23,53,37
630,23.826999999999998,3,5,24,14,77,31
647,44.41120000000001,3,3,22,23,50,16
412,31.44470000000001,6,4,1,23,22,23
298,14.547299999999979,2,2,28,20,1,35
211,11.741399999999999,3,3,29,19,42,41
781,53.882900000000035,5,3,3,17,48,8
1044,56.14920000000001,6,5,9,22,78,46
246,13.774899999999974,7,4,6,17,73,34
461,29.250800000000055,3,3,29,23,43,12
1033,29.451799999999935,5,5,26,19,25,75
466,10.141899999999993,6,1,5,18,4,72
1095,30.789799999999985,4,2,18,8,61,39
659,35.31450000000001,5,3,10,14,22,68
303,24.17360000000002,2,5,10,22,67,64
145,11.104000000000013,6,2,20,13,15,9
905,58.22150000000005,4,4,20,22,11,47
345,12.408199999999994,3,5,3,16,43,64
356,17.706800000000015,4,4,20,11,27,20
867,92.94369999999998,4,0,16,7,13,34
451,19.381800000000027,2,1,6,18,45,44
575,41.10830000000004,6,1,19,21,22,1
216,22.13240000000002,5,1,8,20,48,26
684,23.298400000000015,1,6,21,7,52,27
1665,69.80459999999997,2,4,23,8,7,19
493,23.366199999999992,1,0,29,16,37,50
67,5.104299999999995,1,1,30,11,36,27
496,21.82669999999996,7,1,3,12,11,14
883,45.99249999999995,6,2,6,17,5,54
237,9.247999999999962,4,0,2,21,35,39
187,13.95100000000005,5,0,7,12,67,35
255,20.13240000000002,4,4,20,17,44,22
474,17.344899999999996,5,4,18,8,17,56
